bedrooms,bathrooms,sqft_living,lat,long
4,2.5,2670,47.7735,-122.281
4,2.5,3020,47.7735,-122.281
3,3.5,2460,47.7743,-122.279
5,3.25,2440,47.774,-122.28
3,1.75,2390,47.7759,-122.272
4,2.0,2730,47.7733,-122.271
4,2.5,2610,47.7717,-122.27
3,1.75,2310,47.7697,-122.274
4,2.5,3180,47.7717,-122.277
4,2.5,2320,47.7738,-122.266
3,1.0,1190,47.77,-122.264
3,2.0,1920,47.7703,-122.265
3,2.25,1420,47.77,-122.265
3,2.5,1970,47.7698,-122.268
6,2.0,2400,47.7705,-122.269
5,1.75,2100,47.7751,-122.268
2,1.75,950,47.7723,-122.262
3,1.0,1320,47.7738,-122.261
3,2.0,1610,47.7704,-122.264
3,1.0,1240,47.7681,-122.266
4,3.0,2760,47.7669,-122.268
3,2.75,2650,47.7669,-122.268
3,1.75,2150,47.7591,-122.295
5,2.25,1790,47.7718,-122.292
5,3.75,4320,47.7519,-122.276
5,3.5,5170,47.7561,-122.271
3,1.0,1310,47.2958,-122.285
2,1.0,1730,47.2956,-122.285
3,1.0,1310,47.2949,-122.285
3,1.0,920,47.2958,-122.284
1,2.0,1150,47.2951,-122.284
1,2.0,1150,47.2951,-122.284
3,2.5,2380,47.2932,-122.283
3,1.5,1600,47.2925,-122.284
3,1.75,2580,47.5646,-122.181
3,1.75,1430,47.5619,-122.183
4,2.5,1770,47.7382,-122.287
5,2.5,2210,47.7383,-122.288
3,2.75,2340,47.7379,-122.289
4,1.75,1730,47.6031,-122.13
4,2.5,1320,47.6007,-122.127
4,1.5,1770,47.6011,-122.124
3,1.5,1240,47.601,-122.122
3,1.0,1310,47.6019,-122.123
4,1.5,1280,47.6023,-122.123
4,1.75,1760,47.6034,-122.125
3,1.0,1250,47.6032,-122.125
4,1.5,1620,47.6041,-122.126
3,1.0,1110,47.6034,-122.122
5,3.0,2430,47.603,-122.12
4,1.75,2060,47.6028,-122.12
3,1.75,1440,47.6008,-122.118
3,2.0,1910,47.6037,-122.119
5,2.25,2400,47.6007,-122.117
6,2.25,2450,47.6061,-122.117
4,1.0,1330,47.6038,-122.122
4,1.75,2070,47.6045,-122.123
3,1.75,1360,47.6071,-122.123
3,1.75,1770,47.606,-122.125
4,2.25,2530,47.6049,-122.126
4,2.0,1690,47.6052,-122.126
4,1.75,1840,47.6074,-122.125
3,1.5,1240,47.607,-122.132
3,1.0,1300,47.611,-122.122
5,2.0,2590,47.6112,-122.126
5,1.5,2170,47.6111,-122.126
4,2.0,2100,47.6115,-122.124
4,1.75,1910,47.6131,-122.123
3,1.0,1320,47.6131,-122.123
3,1.5,1340,47.6094,-122.126
3,1.0,1160,47.6112,-122.128
3,2.0,1670,47.6096,-122.132
4,1.75,1430,47.6083,-122.132
3,1.75,2760,47.6079,-122.132
3,1.75,1550,47.6136,-122.121
4,2.25,2380,47.6126,-122.12
4,3.0,2900,47.612,-122.119
4,2.25,2380,47.6164,-122.115
3,2.5,1670,47.615,-122.117
5,2.5,2650,47.6141,-122.116
4,2.25,2340,47.6202,-122.112
3,2.5,3000,47.6191,-122.112
5,2.25,2140,47.6071,-122.137
3,2.25,1620,47.6071,-122.137
3,1.5,1200,47.6084,-122.136
3,1.0,1200,47.6075,-122.134
4,1.75,1820,47.606,-122.135
3,1.5,1170,47.6057,-122.135
3,2.25,1920,47.6078,-122.128
3,1.75,1430,47.6073,-122.127
3,2.5,2350,47.6156,-122.108
5,1.75,2870,47.6122,-122.111
5,3.5,3100,47.6134,-122.112
3,2.25,2440,47.6141,-122.111
5,3.5,5960,47.6151,-122.107
4,2.25,2660,47.6142,-122.107
3,1.75,1420,47.6151,-122.145
5,2.25,2530,47.6117,-122.134
7,2.25,2620,47.6123,-122.134
5,2.25,2060,47.6122,-122.137
3,1.5,1090,47.6219,-122.115
3,1.75,1260,47.6224,-122.116
3,1.0,1220,47.6218,-122.116
3,1.75,1230,47.621,-122.114
3,1.75,1300,47.6199,-122.116
3,2.25,2000,47.6188,-122.114
4,4.25,4890,47.5602,-122.227
2,1.0,1040,47.6981,-121.875
1,1.0,960,47.6951,-121.864
3,3.25,3710,47.693,-121.868
2,0.75,1160,47.6929,-121.87
1,1.0,1090,47.6928,-121.87
3,1.5,1680,47.6923,-121.869
3,1.75,1620,47.2875,-122.289
3,0.75,2510,47.2871,-122.287
3,2.5,2060,47.6874,-122.178
3,2.25,2220,47.6383,-122.098
4,2.5,2370,47.6383,-122.099
2,1.5,1440,47.7608,-122.118
3,2.25,1880,47.5937,-122.116
4,2.5,2490,47.5931,-122.116
3,1.75,1410,47.6931,-121.921
3,2.0,1720,47.6927,-121.92
3,1.75,1730,47.6923,-121.92
3,2.0,2100,47.6907,-121.917
3,2.75,2600,47.695,-121.918
3,3.0,3910,47.6953,-121.914
3,1.75,1870,47.695,-121.915
3,2.25,2020,47.6988,-121.915
3,1.75,1370,47.7002,-121.912
3,1.75,2190,47.6984,-121.912
3,1.75,2450,47.6957,-121.913
3,2.0,1570,47.6965,-121.922
4,2.0,1880,47.6959,-121.921
3,1.75,1950,47.6892,-121.913
4,2.0,2180,47.698,-121.92
3,3.5,3600,47.6982,-121.917
4,1.75,1700,47.7694,-121.903
3,2.0,2860,47.7718,-121.904
2,1.0,1100,47.7728,-121.9
3,1.5,2605,47.7725,-121.899
2,1.5,2730,47.7698,-121.898
2,1.5,1440,47.7698,-121.896
3,1.75,1780,47.7731,-121.897
3,2.5,1600,47.7736,-121.901
3,1.0,1640,47.7656,-121.905
1,1.0,1390,47.7652,-121.903
2,1.0,1070,47.4716,-122.078
2,0.75,760,47.4703,-122.076
3,1.75,1700,47.4704,-122.076
3,1.0,1340,47.3742,-122.149
3,2.5,1750,47.3746,-122.149
4,2.5,1613,47.3859,-122.162
3,2.5,1427,47.3857,-122.162
3,2.5,3410,47.3228,-122.08
4,2.25,3680,47.3219,-122.085
4,2.75,2700,47.3168,-122.079
3,1.0,1000,47.3167,-122.081
4,4.75,5310,47.7285,-122.042
4,3.5,4040,47.7196,-122.048
4,4.0,4090,47.7226,-122.039
4,2.5,3290,47.7231,-122.038
4,2.5,3560,47.7268,-122.05
4,3.5,4380,47.7279,-122.048
5,4.0,4780,47.7243,-122.052
3,3.5,3840,47.7322,-122.035
3,2.5,2950,47.7316,-122.035
4,2.5,3470,47.7311,-122.036
4,2.75,3310,47.7249,-122.027
3,2.5,2180,47.722,-122.026
3,2.5,2620,47.7211,-122.028
3,1.5,2240,47.7137,-122.254
4,3.25,3600,47.7124,-122.253
2,2.0,2180,47.7162,-122.246
4,3.5,3530,47.7073,-122.244
4,2.75,3120,47.7165,-122.259
3,1.5,1140,47.5701,-122.017
2,1.5,1140,47.5707,-122.018
3,1.5,1140,47.5707,-122.018
3,1.5,1150,47.5707,-122.017
4,1.5,1470,47.3458,-121.948
3,2.0,2220,47.3459,-121.95
3,1.75,2130,47.5057,-122.231
3,1.75,2190,47.5033,-122.232
3,1.75,2050,47.5058,-122.235
3,1.75,2180,47.5044,-122.235
5,3.0,2190,47.5049,-122.239
5,3.0,3190,47.509,-122.24
4,1.75,2320,47.5091,-122.241
4,2.5,3160,47.5037,-122.24
3,1.75,2370,47.5039,-122.24
3,2.0,1200,47.5031,-122.242
4,1.75,1270,47.5051,-122.242
3,2.25,1620,47.5048,-122.241
2,1.0,930,47.506,-122.242
2,1.0,1070,47.507,-122.242
4,1.75,2230,47.508,-122.244
3,2.25,2100,47.5091,-122.244
2,1.0,1340,47.5094,-122.244
5,1.75,2000,47.5084,-122.246
3,1.0,1450,47.5056,-122.244
2,1.0,990,47.5031,-122.245
4,1.75,2290,47.5034,-122.245
2,1.0,800,47.5001,-122.242
5,2.0,1890,47.5018,-122.242
2,1.0,920,47.5028,-122.243
4,1.5,1580,47.5002,-122.246
2,1.0,1260,47.5003,-122.248
2,1.0,880,47.5009,-122.248
3,1.0,880,47.4995,-122.248
3,3.5,3240,47.3388,-122.033
2,1.0,590,47.3364,-122.033
3,1.0,1360,47.3359,-122.033
3,1.75,1610,47.3429,-122.036
3,2.5,2080,47.6731,-122.199
2,1.0,890,47.6998,-122.278
2,1.0,1430,47.7023,-122.276
3,2.0,1890,47.7016,-122.274
3,3.25,2210,47.7031,-122.279
4,2.75,2740,47.7084,-122.277
4,1.75,1930,47.7078,-122.277
4,2.0,2070,47.7058,-122.278
3,1.5,2010,47.7102,-122.281
3,1.0,1000,47.7098,-122.283
5,2.25,2980,47.7048,-122.279
3,1.5,1730,47.7067,-122.282
4,1.75,1780,47.7085,-122.283
4,3.0,2460,47.7106,-122.285
4,1.75,1920,47.7106,-122.286
3,1.0,1150,47.7106,-122.288
4,2.5,2080,47.7107,-122.289
4,2.75,2160,47.7081,-122.276
3,3.5,3070,47.7076,-122.276
3,2.75,2910,47.7071,-122.276
4,2.5,2350,47.6605,-122.335
2,1.5,1160,47.6608,-122.335
4,1.0,1390,47.6596,-122.338
3,1.0,1430,47.6595,-122.337
3,1.75,2460,47.6593,-122.337
3,1.0,1620,47.659,-122.339
2,1.0,1040,47.6558,-122.334
5,1.0,1860,47.6559,-122.339
3,1.0,1280,47.6545,-122.336
2,1.0,1150,47.6539,-122.329
5,1.75,2344,47.6537,-122.335
4,1.75,1530,47.6529,-122.334
3,1.0,1600,47.653,-122.331
6,3.0,2880,47.6506,-122.332
3,2.0,1340,47.6518,-122.335
3,3.25,1470,47.6516,-122.337
2,2.0,1650,47.6512,-122.338
5,3.75,3330,47.6497,-122.339
3,1.75,1080,47.6503,-122.338
4,1.5,2100,47.6497,-122.336
3,3.25,1460,47.6485,-122.334
3,2.5,1390,47.6485,-122.334
3,1.75,1720,47.649,-122.335
4,2.5,2130,47.649,-122.336
4,1.5,1790,47.6489,-122.337
5,2.0,1380,47.6647,-122.337
4,2.25,1890,47.6649,-122.337
3,2.75,1970,47.663,-122.335
2,1.0,1070,47.6631,-122.337
2,2.0,1060,47.6626,-122.337
3,1.5,2240,47.6624,-122.336
3,1.75,1280,47.6362,-122.324
3,2.25,990,47.6605,-122.319
3,2.5,1270,47.6568,-122.321
5,3.0,3880,47.5467,-122.234
4,2.5,3160,47.5472,-122.233
4,3.5,4440,47.5472,-122.235
3,2.25,2630,47.5479,-122.233
3,2.5,1900,47.6679,-122.184
3,2.5,2940,47.6681,-122.184
4,2.5,2360,47.5889,-122.249
3,1.75,2180,47.5885,-122.248
5,2.25,2910,47.5871,-122.173
4,1.75,2060,47.5867,-122.174
4,1.75,1900,47.6579,-122.197
1,0.75,1170,47.2653,-121.91
4,3.5,4610,47.6508,-122.203
3,2.75,2890,47.6505,-122.203
4,2.5,3220,47.5326,-122.181
4,2.5,2440,47.5318,-122.176
5,2.5,3150,47.5506,-122.269
4,2.75,2310,47.5502,-122.268
2,1.0,920,47.5499,-122.269
3,3.0,2010,47.5525,-122.269
4,2.5,2420,47.534,-122.18
3,2.5,2400,47.534,-122.179
3,2.5,2370,47.5345,-122.179
6,4.0,3020,47.5924,-122.287
5,2.75,2520,47.6409,-122.207
5,2.5,2710,47.6411,-122.207
4,3.0,4040,47.6408,-122.212
5,1.75,3380,47.6395,-122.211
4,1.75,1650,47.5688,-122.087
3,2.5,1780,47.3772,-122.045
4,2.25,1600,47.3784,-122.046
3,2.0,1440,47.3784,-122.046
3,3.25,1340,47.3779,-122.045
3,2.25,1870,47.3779,-122.045
3,2.0,1700,47.3781,-122.044
4,2.5,2470,47.3792,-122.047
3,2.0,1970,47.3744,-122.043
3,1.75,2040,47.3756,-122.044
3,2.5,1880,47.3722,-122.044
3,2.5,1810,47.3724,-122.042
3,2.5,2620,47.3675,-122.042
3,2.5,2250,47.3667,-122.041
3,2.25,1800,47.3813,-122.043
3,2.5,1540,47.3729,-122.037
3,2.0,2680,47.372,-122.036
4,2.5,2690,47.4248,-122.153
4,2.5,3490,47.559,-122.127
4,2.5,4280,47.5588,-122.124
5,1.75,1680,47.3035,-122.307
5,4.25,6490,47.5728,-122.205
3,3.0,3920,47.5716,-122.204
4,2.5,4120,47.5571,-122.193
2,2.0,750,47.4982,-122.221
5,3.5,2660,47.2631,-122.212
4,2.5,2080,47.2627,-122.215
4,2.75,2570,47.258,-122.208
4,2.5,2010,47.2588,-122.21
5,2.75,2400,47.2635,-122.209
4,2.5,1940,47.2632,-122.209
4,2.5,2590,47.2634,-122.211
3,2.5,2040,47.2618,-122.209
4,2.5,1920,47.2608,-122.209
4,1.5,2670,47.2659,-122.215
4,2.5,3160,47.2582,-122.223
4,2.5,2390,47.2586,-122.221
3,2.5,1500,47.2625,-122.221
3,2.5,1700,47.2615,-122.221
3,2.5,1700,47.2621,-122.221
3,2.5,1720,47.2624,-122.221
3,2.5,2270,47.2643,-122.22
3,1.75,1520,47.2646,-122.219
4,2.25,2140,47.2654,-122.217
4,2.25,2140,47.2649,-122.218
3,2.25,2080,47.261,-122.219
3,2.25,2820,47.2621,-122.218
3,2.25,2200,47.2626,-122.218
3,2.0,1800,47.2623,-122.217
4,2.5,2530,47.2654,-122.216
3,2.5,1780,47.2578,-122.217
4,3.0,1840,47.2595,-122.218
3,2.5,1970,47.2658,-122.218
3,2.5,1450,47.2576,-122.214
4,2.5,2050,47.2658,-122.219
4,2.5,2460,47.2599,-122.215
3,2.5,1980,47.2642,-122.213
3,2.5,2250,47.2636,-122.212
5,2.75,2570,47.2622,-122.212
3,2.5,2190,47.2617,-122.21
5,4.75,5780,47.5802,-122.212
4,3.5,3280,47.5642,-122.126
3,2.5,2700,47.5597,-122.113
3,2.5,2770,47.5605,-122.115
4,2.5,2380,47.5623,-122.116
5,3.25,5180,47.555,-122.114
4,5.0,5310,47.5515,-122.113
4,5.0,6055,47.5524,-122.112
4,3.5,4560,47.5521,-122.115
4,3.5,5490,47.5511,-122.114
3,2.5,3090,47.5492,-122.119
3,2.5,3680,47.5484,-122.119
4,3.5,4270,47.5489,-122.118
3,2.5,2979,47.5503,-122.118
4,3.25,4110,47.5493,-122.117
3,2.5,2610,47.5535,-122.115
4,2.5,2900,47.5536,-122.121
4,2.5,2660,47.5529,-122.12
3,2.75,2590,47.5527,-122.12
3,2.75,2590,47.5527,-122.12
3,2.5,2620,47.5523,-122.119
4,2.5,2980,47.5515,-122.12
5,2.75,3040,47.5531,-122.119
4,2.5,3330,47.5526,-122.102
3,2.5,3530,47.5539,-122.103
4,4.5,3850,47.5522,-122.103
4,3.25,4250,47.5507,-122.113
3,3.25,3780,47.5506,-122.101
4,3.25,4290,47.5503,-122.102
4,4.0,5000,47.55,-122.103
4,3.5,4410,47.5518,-122.107
4,3.5,4080,47.5519,-122.106
4,4.25,5180,47.5513,-122.109
6,4.5,5740,47.5533,-122.11
6,4.75,5770,47.5512,-122.11
5,3.5,3180,47.5501,-122.128
5,3.0,3640,47.5502,-122.13
5,3.5,3330,47.5567,-122.124
4,3.25,5010,47.5469,-122.127
4,5.25,4670,47.5456,-122.126
4,2.5,4500,47.5477,-122.126
4,3.5,4410,47.5487,-122.126
5,3.25,4320,47.5461,-122.122
5,3.25,4050,47.5465,-122.122
4,3.75,5850,47.5485,-122.124
4,2.25,2200,47.7682,-122.261
3,2.25,2590,47.7691,-122.262
5,2.75,3740,47.7679,-122.261
4,2.5,3060,47.7675,-122.261
3,1.75,2160,47.7664,-122.262
3,2.25,3010,47.7671,-122.263
3,1.0,1290,47.7641,-122.265
4,2.5,2480,47.7638,-122.265
5,2.5,2730,47.7646,-122.267
4,1.75,2180,47.7638,-122.27
4,2.5,2780,47.5656,-122.122
4,2.75,3400,47.5661,-122.123
3,2.75,2240,47.4999,-122.232
4,2.75,2770,47.5001,-122.232
3,2.5,3240,47.5327,-122.232
4,2.25,2050,47.5911,-122.119
3,2.5,2320,47.504,-122.248
3,1.75,2480,47.615,-122.288
4,3.75,3770,47.6157,-122.287
3,2.5,1520,47.3842,-122.042
3,2.5,1990,47.3841,-122.041
3,2.0,1580,47.6881,-122.342
5,2.25,3650,47.5458,-122.231
2,1.0,960,47.6646,-122.202
5,3.25,3540,47.6643,-122.202
3,2.0,1010,47.6652,-122.202
4,2.5,2780,47.666,-122.201
2,1.0,990,47.5615,-122.28
3,1.0,960,47.5611,-122.28
5,2.0,3110,47.5615,-122.279
2,1.0,780,47.5609,-122.279
3,1.0,890,47.559,-122.277
2,1.0,830,47.5604,-122.275
3,1.5,2440,47.5604,-122.274
2,1.0,2240,47.5631,-122.271
3,2.75,2780,47.5632,-122.27
5,3.5,2690,47.5592,-122.269
5,3.0,2350,47.558,-122.266
3,2.5,2230,47.558,-122.265
5,2.5,2500,47.5915,-122.132
4,2.25,3040,47.5911,-122.133
4,1.75,2390,47.7557,-122.237
3,2.75,3230,47.3344,-122.37
3,1.5,2060,47.3321,-122.373
4,2.25,2390,47.3305,-122.371
3,2.0,1410,47.3273,-122.37
4,2.5,2506,47.3236,-122.337
3,1.75,1440,47.3318,-122.373
4,1.75,1810,47.3275,-122.361
4,1.75,1880,47.3272,-122.363
3,1.75,1920,47.3272,-122.362
5,2.25,2200,47.3263,-122.364
5,2.25,2600,47.3257,-122.365
3,2.0,1820,47.3169,-122.352
3,1.0,1200,47.322,-122.351
3,1.0,1380,47.3196,-122.351
3,1.75,1750,47.6807,-122.366
3,1.0,1400,47.681,-122.364
3,2.5,1770,47.6807,-122.364
2,0.75,850,47.5588,-122.301
4,3.5,2710,47.5591,-122.302
2,2.25,1490,47.5577,-122.297
2,1.5,2070,47.5571,-122.299
4,1.75,2430,47.5569,-122.298
6,3.0,2320,47.5552,-122.3
5,3.0,2270,47.5539,-122.3
5,2.0,1820,47.5547,-122.299
4,2.5,3080,47.6197,-122.149
4,2.5,2920,47.6196,-122.15
7,3.5,3470,47.6203,-122.149
4,2.5,3170,47.6181,-122.147
5,2.75,3030,47.6186,-122.146
3,2.25,1670,47.3603,-122.088
3,2.25,1670,47.3604,-122.089
3,2.5,1730,47.3588,-122.088
4,2.25,2200,47.3595,-122.089
4,2.5,1880,47.3584,-122.089
3,2.0,1620,47.3584,-122.086
3,2.5,2390,47.7446,-122.193
3,2.5,2430,47.744,-122.194
4,2.5,4240,47.6008,-122.044
4,2.5,3270,47.5374,-122.192
4,2.5,2700,47.369,-122.177
4,2.75,1830,47.366,-122.308
3,2.5,1658,47.3667,-122.307
3,2.5,2000,47.4937,-122.149
4,2.5,2500,47.4928,-122.149
4,2.5,2020,47.4937,-122.15
3,2.5,2620,47.7238,-122.114
4,2.5,2540,47.7185,-122.114
5,3.0,3490,47.7744,-122.225
3,2.5,2870,47.7745,-122.225
3,1.0,1570,47.736,-122.231
3,1.0,1060,47.7355,-122.231
4,1.5,1680,47.6806,-122.166
3,1.75,1800,47.6357,-122.119
3,1.5,1220,47.4904,-122.222
3,1.75,1930,47.4883,-122.221
5,1.75,2190,47.4887,-122.223
5,1.75,2190,47.4887,-122.223
5,3.5,2880,47.4874,-122.223
2,1.0,1120,47.4871,-122.22
3,1.0,1400,47.4848,-122.221
3,2.0,2168,47.6561,-122.325
4,1.5,2220,47.6564,-122.325
4,3.25,2420,47.6567,-122.325
2,1.75,1450,47.6571,-122.326
3,2.5,1840,47.6557,-122.327
4,2.5,1670,47.7667,-122.33
3,2.5,2653,47.4145,-122.166
4,2.5,2120,47.7611,-122.128
3,2.5,3040,47.7565,-122.129
4,2.5,3720,47.7582,-122.13
4,2.5,4150,47.5802,-122.039
5,2.75,2930,47.5308,-122.184
5,2.75,3030,47.5305,-122.184
3,1.5,2390,47.6604,-122.28
4,2.75,1550,47.6596,-122.28
4,2.5,3070,47.659,-122.281
3,1.5,1340,47.66,-122.282
5,2.25,2060,47.66,-122.282
3,1.5,1390,47.6611,-122.282
4,3.0,2720,47.6595,-122.283
3,2.25,3290,47.6582,-122.28
4,2.5,2920,47.6578,-122.28
3,2.5,2090,47.6567,-122.281
3,2.5,2160,47.6582,-122.28
5,3.25,3680,47.6548,-122.28
3,2.25,2440,47.6629,-122.269
6,2.75,4460,47.6626,-122.269
3,2.75,2380,47.6626,-122.271
6,2.75,4710,47.6622,-122.272
4,2.25,3530,47.6618,-122.273
3,2.5,2280,47.6574,-122.278
4,2.5,3000,47.6571,-122.277
4,2.5,3260,47.4829,-122.156
4,2.5,2518,47.5894,-122.017
3,2.5,1990,47.5895,-122.019
3,2.5,2150,47.5893,-122.019
4,2.5,2280,47.5895,-122.019
4,2.5,2280,47.5902,-122.018
3,2.5,2280,47.5901,-122.018
3,2.5,2250,47.5908,-122.017
3,2.5,1990,47.5914,-122.017
3,2.5,1990,47.5911,-122.018
3,2.5,2320,47.591,-122.017
3,2.5,2320,47.591,-122.017
2,1.0,890,47.6666,-122.279
3,3.25,4030,47.6664,-122.276
4,2.5,2640,47.3124,-122.188
3,2.75,1740,47.3456,-122.305
3,2.0,1460,47.3463,-122.304
4,2.0,1580,47.3467,-122.304
3,2.0,1710,47.3473,-122.305
4,1.0,1730,47.3467,-122.307
3,1.5,1380,47.3489,-122.306
4,2.0,1910,47.3493,-122.306
3,2.25,1690,47.3505,-122.305
3,2.0,1030,47.3463,-122.308
4,1.75,2000,47.3428,-122.303
3,2.25,2070,47.3431,-122.305
3,2.0,1560,47.341,-122.309
4,1.75,1540,47.3424,-122.308
2,1.5,1440,47.2909,-122.219
4,1.0,1360,47.6038,-122.314
3,1.0,1030,47.574,-122.385
5,1.0,1760,47.6246,-122.312
5,1.75,1910,47.6249,-122.311
4,2.0,2970,47.6235,-122.309
5,3.5,3090,47.6217,-122.309
2,1.5,1340,47.6358,-122.364
5,4.25,3350,47.6351,-122.364
5,4.0,2710,47.6346,-122.364
3,1.5,2140,47.6337,-122.365
3,1.0,1500,47.6333,-122.362
3,1.5,1790,47.6332,-122.362
3,1.0,2230,47.6334,-122.356
4,2.5,1990,47.3125,-121.998
3,1.75,1430,47.3122,-121.996
3,2.0,1300,47.3131,-121.998
3,2.0,1190,47.314,-122.0
3,2.5,1680,47.314,-122.001
5,4.25,4010,47.5974,-122.013
4,2.5,2701,47.2873,-122.177
3,2.25,1460,47.6601,-122.4
2,1.75,1320,47.6639,-122.399
4,3.25,3200,47.664,-122.402
3,1.0,980,47.317,-122.182
3,1.0,1090,47.3155,-122.182
3,1.0,1090,47.3162,-122.183
3,1.0,1090,47.3159,-122.183
2,1.0,1520,47.3187,-122.182
3,1.0,1440,47.6847,-122.372
5,2.75,2870,47.675,-122.39
2,1.0,1890,47.6747,-122.391
4,2.5,1910,47.6747,-122.393
4,1.75,1830,47.5728,-122.125
4,2.5,2790,47.6692,-122.136
3,2.5,2270,47.6685,-122.137
3,2.5,1480,47.7732,-122.163
2,3.0,1160,47.5788,-122.315
3,2.75,1160,47.5788,-122.315
2,2.0,1120,47.5788,-122.315
4,2.75,2530,47.7356,-121.959
4,2.5,2040,47.7366,-121.958
3,2.5,1860,47.7383,-121.955
3,1.0,1280,47.5724,-122.301
4,1.75,1400,47.4735,-122.344
3,2.0,2320,47.4519,-122.363
4,2.75,2020,47.6053,-122.291
3,3.25,2080,47.6051,-122.289
4,2.5,2110,47.4979,-122.153
6,3.0,2470,47.6025,-122.153
6,3.0,2470,47.6025,-122.152
4,2.0,1650,47.5008,-122.257
4,2.0,1450,47.5442,-122.297
4,3.25,2850,47.6147,-122.285
3,1.75,1980,47.7353,-122.331
4,2.25,2430,47.7642,-122.048
4,2.5,2740,47.7649,-122.049
3,2.5,2680,47.7637,-122.05
5,3.0,3070,47.3666,-122.128
2,1.0,900,47.525,-122.356
3,2.5,1770,47.5263,-122.356
3,1.75,1790,47.5277,-122.355
2,1.0,1000,47.527,-122.356
2,1.0,720,47.5274,-122.357
3,1.0,820,47.528,-122.359
3,1.0,1470,47.5276,-122.359
3,1.0,1470,47.5276,-122.359
2,1.0,720,47.5267,-122.36
5,2.75,2110,47.5294,-122.357
4,1.75,1670,47.5299,-122.357
3,1.0,1980,47.5291,-122.356
4,3.0,1960,47.5313,-122.36
2,1.0,770,47.531,-122.358
2,1.0,770,47.5304,-122.356
3,2.25,1640,47.5948,-122.153
3,2.25,1640,47.5948,-122.153
4,3.0,3220,47.4813,-122.129
4,2.5,2910,47.4804,-122.126
4,2.75,3250,47.4806,-122.125
2,1.0,1330,47.6866,-122.372
4,2.5,2160,47.4819,-122.182
3,2.5,1870,47.4831,-122.183
4,2.5,2280,47.4834,-122.182
3,2.5,1590,47.4832,-122.181
4,2.5,2390,47.4807,-122.182
5,3.5,3390,47.4792,-122.181
4,2.5,2550,47.4793,-122.18
3,2.5,1680,47.4794,-122.182
3,2.5,1670,47.4799,-122.18
4,2.5,2580,47.4858,-122.185
4,2.5,1960,47.4849,-122.184
3,2.5,1960,47.4802,-122.18
5,3.0,3880,47.4797,-122.179
5,3.75,3880,47.4811,-122.179
3,2.5,1590,47.4805,-122.178
5,3.0,3880,47.4806,-122.176
3,3.25,4720,47.508,-122.113
4,2.5,3300,47.5072,-122.112
4,3.25,3940,47.5157,-122.116
4,2.5,2990,47.5146,-122.117
4,2.5,3180,47.515,-122.117
3,2.5,2930,47.5151,-122.12
3,1.0,1100,47.7011,-122.336
2,1.0,920,47.7008,-122.338
4,3.0,2200,47.7005,-122.339
3,2.25,1860,47.7006,-122.339
3,1.5,1220,47.6981,-122.341
2,2.5,1260,47.6994,-122.341
3,3.25,1410,47.698,-122.34
3,3.25,1410,47.6981,-122.34
3,3.25,1410,47.6981,-122.34
3,2.5,1240,47.6985,-122.34
3,2.0,1480,47.6969,-122.338
2,1.5,1030,47.6975,-122.34
3,3.0,1430,47.6971,-122.34
3,3.25,1370,47.6964,-122.341
3,1.5,1290,47.6965,-122.34
3,2.5,1570,47.6961,-122.341
2,2.5,1780,47.6962,-122.34
2,2.25,1110,47.6968,-122.34
6,3.0,2960,47.6971,-122.341
3,2.0,1220,47.6972,-122.341
3,1.0,880,47.3634,-122.101
3,1.0,1300,47.3037,-122.107
4,1.5,1200,47.3024,-122.106
3,1.0,1210,47.5403,-122.391
4,2.5,2380,47.5382,-122.391
1,1.5,1010,47.5411,-122.392
4,1.75,1570,47.5405,-122.393
4,1.0,1660,47.5391,-122.385
2,1.0,940,47.5379,-122.386
2,1.0,1170,47.537,-122.385
3,2.25,2870,47.5363,-122.385
3,2.25,1470,47.5388,-122.387
4,1.0,1200,47.5372,-122.382
3,2.5,1760,47.5723,-122.376
4,2.0,2210,47.5727,-122.376
3,2.0,2180,47.573,-122.38
1,1.0,420,47.5375,-122.391
3,2.0,1970,47.2824,-122.301
3,2.25,1450,47.2811,-122.299
4,1.5,1740,47.2808,-122.3
5,1.75,1910,47.5333,-122.392
3,1.5,1700,47.4216,-122.174
3,1.0,1060,47.3809,-122.287
3,1.5,1340,47.4405,-122.28
3,1.0,1310,47.7502,-122.353
4,1.0,1540,47.7104,-122.213
3,1.0,1290,47.7111,-122.213
5,1.0,1940,47.4407,-122.275
3,3.0,1790,47.4958,-122.262
2,1.0,840,47.4749,-122.339
3,2.25,2200,47.476,-122.337
3,1.75,1560,47.4776,-122.337
3,2.0,1770,47.4753,-122.342
3,1.0,1290,47.4743,-122.341
3,2.0,1520,47.4745,-122.343
3,1.5,1150,47.4752,-122.345
3,1.0,1690,47.476,-122.343
3,1.5,1430,47.4759,-122.349
3,1.75,2030,47.451,-122.365
3,1.75,1750,47.4535,-122.361
3,1.0,1010,47.4518,-122.292
3,1.0,930,47.4802,-122.335
2,1.0,830,47.4784,-122.335
4,1.0,800,47.48,-122.336
2,1.0,710,47.4811,-122.339
2,1.0,710,47.479,-122.339
3,1.0,1400,47.4798,-122.343
4,1.0,1230,47.4798,-122.344
3,1.0,1000,47.4793,-122.346
4,2.0,1750,47.4791,-122.347
3,2.25,2640,47.6224,-122.195
2,1.0,800,47.6969,-122.347
2,1.0,860,47.7206,-122.35
3,2.75,1300,47.3652,-122.183
3,2.5,1360,47.3645,-122.183
